153.07,105.05,175.17,210.44
153.07,105.05,178.12,211.61
153.07,105.05,179.95,212.33
153.07,105.05,180.56,212.28
136.94,132.99,129.15,158.24
136.94,132.99,129.91,177.69
136.94,132.99,137.43,190.12
136.94,132.99,148.26,197.48
136.94,132.99,157.94,202.11
136.94,132.99,164.11,205.01
136.94,132.99,167.94,206.9
136.94,132.99,171.54,208.72
136.94,132.99,175.17,210.44
136.94,132.99,178.12,211.61
136.94,132.99,179.95,212.33
136.94,132.99,180.56,212.28
129.15,158.24,129.91,177.69
129.15,158.24,137.43,190.12
129.15,158.24,148.26,197.48
129.15,158.24,157.94,202.11
129.15,158.24,164.11,205.01
129.15,158.24,167.94,206.9
129.15,158.24,171.54,208.72
129.15,158.24,175.17,210.44
129.15,158.24,178.12,211.61
129.15,158.24,179.95,212.33
129.15,158.24,180.56,212.28
129.91,177.69,137.43,190.12
129.91,177.69,148.26,197.48
129.91,177.69,157.94,202.11
129.91,177.69,164.11,205.01
129.91,177.69,167.94,206.9
129.91,177.69,171.54,208.72
129.91,177.69,175.17,210.44
129.91,177.69,178.12,211.61
129.91,177.69,179.95,212.33
129.91,177.69,180.56,212.28
137.43,190.12,148.26,197.48
137.43,190.12,157.94,202.11
137.43,190.12,164.11,205.01
137.43,190.12,167.94,206.9
137.43,190.12,171.54,208.72
137.43,190.12,175.17,210.44
137.43,190.12,178.12,211.61
137.43,190.12,179.95,212.33
137.43,190.12,180.56,212.28
148.26,197.48,157.94,202.11
148.26,197.48,164.11,205.01
148.26,197.48,167.94,206.9
148.26,197.48,171.54,208.72
148.26,197.48,175.17,210.44
148.26,197.48,178.12,211.61
148.26,197.48,179.95,212.33
148.26,197.48,180.56,212.28
157.94,202.11,175.17,210.44
157.94,202.11,178.12,211.61
157.94,202.11,179.95,212.33
157.94,202.11,180.56,212.28
164.11,205.01,175.17,210.44
164.11,205.01,179.95,212.33
164.11,205.01,180.56,212.28
167.94,206.9,175.17,210.44
167.94,206.9,179.95,212.33
167.94,206.9,180.56,212.28
171.54,208.72,179.95,212.33
171.54,208.72,180.56,212.28
179.58,211.46,166.39,200.1
179.58,211.46,171.46,192.84
179.58,211.46,188.72,184.15
179.58,211.46,192.18,185.4
179.58,211.46,194.12,186.72
179.58,211.46,195.41,187.77
179.58,211.46,195.89,188.42
179.58,211.46,195.07,189.32
179.58,211.46,191.78,192.06
179.58,211.46,183.81,199.4
175.57,209.66,195.41,187.77
175.57,209.66,195.89,188.42
175.57,209.66,195.07,189.32
169.36,205.77,194.12,186.72
169.36,205.77,195.41,187.77
169.36,205.77,195.89,188.42
169.36,205.77,195.07,189.32
169.36,205.77,191.78,192.06
166.39,200.1,192.18,185.4
166.39,200.1,194.12,186.72
166.39,200.1,195.41,187.77
166.39,200.1,195.89,188.42
166.39,200.1,195.07,189.32
166.39,200.1,191.78,192.06
166.39,200.1,183.81,199.4
166.39,200.1,171.16,212.98
166.39,200.1,159.22,227.52
166.39,200.1,155.34,235.15
171.46,192.84,194.12,186.72
171.46,192.84,195.41,187.77
171.46,192.84,195.89,188.42
171.46,192.84,195.07,189.32
171.46,192.84,191.78,192.06
171.46,192.84,183.81,199.4
171.46,192.84,171.16,212.98
171.46,192.84,159.22,227.52
171.46,192.84,155.34,235.15
171.16,212.98,159.22,227.52
171.16,212.98,155.34,235.15
168.97,377.16,178.3,371.06
168.97,377.16,196.36,361.45
168.97,377.16,198.93,358.69
168.97,377.16,196.79,356.05
168.97,377.16,189.42,358.46
168.97,377.16,178.1,370.57
168.97,377.16,166.93,388.03
168.97,377.16,159.02,404.1
168.97,377.16,155.67,416.53
168.97,377.16,156.74,423.06
168.97,377.16,162.82,422.75
168.97,377.16,174.26,418.5
168.97,377.16,186.69,414.01
168.97,377.16,195.69,411.68
168.97,377.16,201.65,411.06
168.97,377.16,206.76,410.21
168.97,377.16,211.83,408.61
168.97,377.16,216.7,406.99
168.97,377.16,221.46,405.58
168.97,377.16,226.78,405.24
168.97,377.16,232.52,406.07
168.97,377.16,237.48,405.83
168.97,377.16,241.97,404.4
168.97,377.16,246.62,403.5
168.97,377.16,250.79,403.7
168.97,377.16,253.5,404.09
168.97,377.16,253.78,402.96
168.97,377.16,251.29,400.91
168.97,377.16,246.1,398.73
168.97,377.16,239.98,397.07
